일자,구분1,발전소코드,발전소용량(KW),0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,합계
2023-03-08,실측,B1738,99.13,0.0,0.0,0,0,0,0.0,0.0,4.04,23.24,42.04,14.48,5.2,5.12,15.32,66.0,57.72,39.16,13.52,40.8,50.2,50.2,50.2,21.12,0,498.36
2023-03-08,실측,B1741,99.13,0.0,0.0,0,0,0,0.0,0.0,4.44,24.8,43.04,26.12,7.68,7.64,7.68,43.56,58.08,39.2,14.24,30.28,49.84,49.88,49.84,49.88,0.72,506.92
2023-03-08,실측,B1788,99.645,0.0,0.0,0,0,0,0.0,0.0,4.88,24.64,43.88,18.2,6.68,6.48,6.6,53.28,57.4,38.04,11.8,39.08,50.8,50.76,50.76,41.6,0,504.88
2023-03-08,실측,B1786,99.645,0.0,0.0,0,0,0,0.0,0.0,5.32,26.28,43.44,15.12,4.8,4.6,4.76,56.8,56.24,37.28,12.12,40.44,50.68,50.68,50.72,39.36,0,498.64
2023-03-08,실측,B1787,99.645,0.0,0.0,0,0,0,0.0,0.0,4.92,25.48,43.2,19.12,7.36,7.24,7.36,37.08,56.24,37.36,12.12,37.92,50.44,50.44,50.44,48.8,0,495.52
2023-03-08,실측,G1053,249.48,0.0,0.0,0,0,0,0.0,0.0,7.5,34.9,74.4,19.6,0.0,0.1,24.7,149.7,110.4,22.6,10.5,132.7,161.1,161.1,63.8,0,0,973.1
2023-03-08,실측,G1018,288.0,0.0,0.0,0,0,0,0.0,0.0,7.63,36.29,80.9,111.77,146.78,164.35,166.32,157.46,150.84,92.18,39.55,3.0,0.0,0,0,0,0,1157.09
2023-03-08,실측,G1034,298.08,12.4,0.0,0,0,0,0.0,0.0,10.6,52.0,102.4,20.6,16.0,15.8,15.6,104.4,140.6,85.2,29.6,1.0,0.0,163.8,172.4,172.4,156,1270.8
2023-03-08,실측,S5004,300.8,0.0,0.0,0,0,0,0.0,0.04,10.12,45.56,95.42,149.56,182.42,139.42,198.68,201.92,187.44,110.96,34.36,3.8,0.0,0,0,0,0,1359.7
2023-03-08,실측,S5043,320.76,0.0,0.0,0,0,0,0.0,0.0,13.96,26.95,132.1,96.79,117.01,119.79,87.36,49.62,48.81,71.97,202.64,25.45,0.0,0,0,0,0,992.44
2023-03-08,실측,G1039,327.31,0.0,0.0,0,0,0,0.0,0.0,12.0,57.6,116.2,35.6,26.2,26.0,26.2,50.2,134.8,75.0,200.0,211.8,211.6,167.8,0,0,0,1351.0
2023-03-08,실측,S5007,339.2,0.0,0.0,0,0,0,0.0,0.0,7.66,41.06,93.32,159.08,208.88,230.86,234.7,214.06,181.94,123.54,25.3,4.12,0.0,0,0,0,0,1524.52
2023-03-08,실측,S5020,341.64,0.0,0.0,0,0,0,0.0,0.0,11.52,47.16,93.0,143.64,168.24,248.16,232.2,134.88,159.84,79.68,19.2,2.16,0.0,0,0,0,0,1339.68
2023-03-08,실측,G1022,347.0,0.0,0.0,0,0,0,0.0,0.04,16.92,82.24,134.52,180.64,251.96,274.44,264.2,215.88,203.44,128.32,51.64,3.32,0.0,0,0,0,0,1807.56
2023-03-08,실측,S5014,364.23,0.0,0.0,0,0,0,0.0,0.2,34.8,126.8,183.4,223.8,240.2,296.2,272.8,216.8,158.4,82.4,22.4,2.2,0.0,0,0,0,0,1860.4
2023-03-08,실측,G1019,371.07,0.0,0.0,0,0,0,0.0,0.0,12.8,77.44,136.32,187.84,240.96,178.24,247.04,247.36,177.6,117.44,46.72,1.28,0.0,0,0,0,0,1671.04
2023-03-08,실측,S5027,377.01,0.0,0.0,0,0,0,0.0,0.0,12.64,59.52,74.56,48.0,71.84,109.44,119.52,108.48,88.8,26.08,14.72,1.12,0.0,0,0,0,0,734.72
2023-03-08,실측,S5017,383.4,0.0,0.0,0,0,0,0.0,0.0,13.76,56.0,121.92,193.92,256.0,284.16,279.68,258.4,209.92,134.56,26.88,1.28,0.0,0,0,0,0,1836.48
2023-03-08,실측,G1032,400.77,0.0,0.0,0,0,0,0.0,0.0,21.12,90.72,175.36,194.72,251.84,306.24,292.8,273.44,188.8,96.96,40.64,4.64,0.0,0,0,0,0,1937.28
2023-03-08,실측,S5021,415.35,0.0,0.0,0,0,0,0.0,0.2,17.0,73.2,147.4,253.8,240.8,270.4,310.8,319.0,265.4,181.6,71.8,3.4,0.0,0,0,0,0,2154.8
2023-03-08,실측,S5024,427.0,0.0,0.0,0,0,0,0.0,0.18,31.85,147.28,324.86,511.16,647.92,693.81,668.81,608.77,418.25,97.14,61.82,8.14,0.03,0,0,0,0,4220.02
2023-03-08,실측,S5032,428.13,0.0,0.0,0,0,0,0.0,0.0,16.6,107.2,204.4,266.0,302.0,243.8,237.4,275.6,227.8,134.6,41.4,2.0,0.0,0,0,0,0,2058.8
2023-03-08,실측,S5002,428.8,0.0,0.0,0,0,0,0.0,0.1,19.86,83.64,169.3,217.68,272.66,259.32,283.02,250.74,189.76,109.1,32.5,2.24,0.0,0,0,0,0,1889.92
2023-03-08,실측,S5028,434.97,0.0,0.0,0,0,0,0.0,0.2,27.2,122.2,195.8,238.2,209.8,65.2,24.4,23.6,29.0,6.6,3.8,0.0,0.0,0,0,0,0,946.0
2023-03-08,실측,B1780,453.33,0.0,0.0,0,0,0,0.0,0.6,19.6,61.4,133.8,220.6,298.4,325.0,365.4,350.0,303.0,218.4,77.6,4.6,0.0,0,0,0,0,2378.4
2023-03-08,실측,B1779,453.33,0.0,0.0,0,0,0,0.0,0.2,19.4,57.8,126.8,212.8,291.6,319.8,365.4,350.8,305.2,225.0,85.4,6.0,0.0,0,0,0,0,2366.2
2023-03-08,실측,B1781,453.33,0.0,0.0,0,0,0,0.0,0.4,20.8,64.0,135.2,217.2,289.6,316.2,351.8,336.8,289.6,209.6,80.6,5.8,0.0,0,0,0,0,2317.6
2023-03-08,실측,S5038,473.04,0.0,0.0,0,0,0,0.0,0.2,15.0,50.6,105.2,147.6,137.2,137.0,142.8,287.0,218.4,137.4,54.4,2.0,0.0,0,0,0,0,1434.8
2023-03-08,실측,S5009,479.52,0.0,0.0,0,0,0,0.0,0.4,30.2,107.8,196.6,168.4,141.0,135.8,135.2,174.0,124.0,71.6,31.6,2.0,0.0,0,0,0,0,1318.6
2023-03-08,실측,S5018,485.64,0.0,0.0,0,0,0,0.0,0.2,34.8,157.4,242.6,308.6,387.0,311.2,328.8,324.4,96.8,118.0,39.4,2.6,0.0,0,0,0,0,2351.8
2023-03-08,실측,G1066,485.94,0.0,0.0,0,0,0,0.0,0.0,14.4,54.6,128.6,183.0,201.8,86.0,90.0,67.0,57.8,35.0,19.6,1.0,0.0,0,0,0,0,938.8
2023-03-08,실측,B1790,488.25,0.0,0.0,0,0,0,0.0,0.2,26.2,96.8,170.2,231.0,272.8,261.0,239.2,283.2,253.8,157.0,47.6,3.0,0.0,0,0,0,0,2042.0
2023-03-08,실측,S5026,492.03,0.0,0.0,0,0,0,0.0,0.0,18.8,74.8,157.8,250.6,328.6,375.2,376.2,345.8,285.2,151.2,20.4,0.8,0.0,0,0,0,0,2385.4
2023-03-08,실측,S5030,492.03,0.0,0.0,0,0,0,0.0,0.0,14.4,50.6,112.8,214.2,296.8,352.6,285.4,374.6,320.6,222.4,47.8,2.0,0.0,0,0,0,0,2294.2
2023-03-08,실측,G1026,495.0,0.0,0.0,0,0,0,0.0,0.0,18.0,80.8,152.8,40.8,3.2,18.4,23.2,270.0,289.6,192.8,286.0,296.0,294.4,239.2,82,34.4,0,2321.6
2023-03-08,실측,G1025,495.72,0.0,0.0,0,0,0,0.0,0.0,11.6,60.0,158.2,21.8,2.4,0.0,109.4,327.0,179.6,125.4,13.6,2.2,271.2,286.6,291,107.6,0,1967.6
2023-03-08,실측,G1021,496.0,0.0,0.0,0,0,0,0.0,0.0,16.96,95.68,182.2,235.28,242.04,178.24,240.84,186.2,254.56,152.64,61.08,3.92,0.0,0,0,0,0,1849.64
2023-03-08,실측,G1060,498.96,36.2,0.0,0,0,0,0.0,0.2,14.4,62.0,173.0,34.0,25.4,25.6,26.0,93.6,200.0,88.6,25.4,1.6,0.0,281.6,296.2,296.2,290.2,1970.2
2023-03-08,실측,G1030,499.2,16.0,0.0,0,0,0,0.0,0.0,14.8,90.6,189.6,46.6,25.0,32.0,36.8,328.4,306.6,198.2,67.6,2.8,0.0,266.6,290.8,290.8,228.4,2431.6
2023-03-08,실측,S5005,499.2,0.0,0.0,0,0,0,0.0,0.0,12.92,55.52,128.96,194.04,289.92,308.2,260.84,278.8,188.02,112.02,23.0,3.34,0.0,0,0,0,0,1855.58
2023-03-08,실측,G1017,500.0,0.0,0.0,0,0,0,0.0,0.0,14.58,82.94,152.42,203.36,276.44,209.12,272.12,280.04,228.64,147.92,52.67,3.02,0.0,0,0,0,0,1923.3
2023-03-08,실측,S5025,525.0,0.0,0.0,0,0,0,0.0,0.0,3.02,43.87,126.96,212.83,276.19,305.57,302.69,280.46,228.14,86.98,14.02,1.92,0.0,0,0,0,0,1882.66
2023-03-08,실측,S5033,562.32,0.0,0.0,0,0,0,0.0,0.0,33.6,174.24,264.96,331.2,425.28,335.04,353.28,359.52,237.12,119.52,38.88,1.92,0.0,0,0,0,0,2674.56
2023-03-08,실측,B1734,563.57,0.0,0.0,0,0,0,0.0,0.0,15.89,101.76,205.97,39.89,48.19,75.36,70.99,335.47,220.7,102.1,190.9,298.27,291.41,291.31,170.98,4.46,0,2463.65
2023-03-08,실측,G1063,576.0,0.0,0.0,0,0,0,0.0,0.0,27.36,126.72,231.84,256.8,373.92,426.24,386.4,306.72,196.32,92.64,70.08,3.84,0.0,0,0,0,0,2498.88
2023-03-08,실측,S5029,587.88,0.0,0.0,0,0,0,0.0,0.0,14.88,57.12,132.48,255.36,356.16,423.36,355.2,450.24,389.76,271.68,56.64,1.44,0.0,0,0,0,0,2764.32
2023-03-08,실측,G1059,592.74,0.0,0.0,0,0,0,0.0,0.0,18.32,67.5,175.0,309.99,399.18,431.97,420.88,364.47,294.57,179.34,61.71,1.93,0.0,0,0,0,0,2724.86
2023-03-08,실측,S5016,619.83,0.0,0.0,0,0,0,0.0,0.48,55.68,221.76,315.36,382.08,402.72,495.36,456.96,375.36,278.4,147.84,39.36,3.36,0.0,0,0,0,0,3174.72
2023-03-08,실측,S5015,632.61,0.0,0.0,0,0,0,0.0,0.48,58.56,222.24,318.72,384.0,404.64,497.76,458.88,365.28,265.44,137.28,36.48,3.36,0.0,0,0,0,0,3153.12
2023-03-08,실측,S5006,633.6,0.0,0.0,0,0,0,0.0,0.0,14.99,75.26,164.3,251.51,307.63,322.19,295.53,262.12,181.46,96.42,20.01,1.25,0.0,0,0,0,0,1992.68
2023-03-08,실측,S5010,652.68,0.0,0.0,0,0,0,0.0,0.48,35.52,137.76,253.92,229.44,192.96,189.6,189.12,250.08,184.32,109.92,48.96,2.88,0.0,0,0,0,0,1824.96
2023-03-08,실측,G1020,694.0,0.0,0.0,0,0,0,0.0,0.0,20.59,113.95,248.21,321.26,420.48,444.38,391.63,372.29,358.13,220.85,82.8,2.4,0.0,0,0,0,0,2996.98
2023-03-08,실측,S5041,696.51,0.0,0.0,0,0,0,0.0,0.0,42.24,190.08,321.12,362.88,529.44,584.64,545.76,416.64,292.32,186.72,67.2,4.32,0.0,0,0,0,0,3543.36
2023-03-08,실측,S5047,702.9,0.0,0.0,0,0,0,0.0,0.72,29.65,130.89,248.04,421.6,401.35,432.45,543.09,556.11,470.05,310.96,104.14,5.06,0.0,0,0,0,0,3654.12
2023-03-08,실측,S5022,705.6,0.0,0.0,0,0,0,0.0,0.0,16.8,122.98,312.0,40.22,7.01,7.01,7.97,281.38,459.84,124.8,357.5,776.45,775.3,684.19,0.86,0,0,3974.3
2023-03-08,실측,S5019,722.07,0.0,0.0,0,0,0,0.0,0.0,51.12,244.8,366.48,460.08,573.84,458.64,483.12,492.48,144.72,168.48,54.72,2.88,0.0,0,0,0,0,3501.36
2023-03-08,실측,B1730,737.87,0.0,0.0,0,0,0,0.0,0.0,29.59,158.4,289.44,46.51,38.38,51.77,251.42,497.95,282.6,144.0,265.75,429.05,428.69,403.56,37.94,0,0,3355.06
2023-03-08,실측,S5008,799.2,0.0,0.0,0,0,0,0.0,0.0,40.5,178.62,323.98,445.47,377.49,428.11,517.06,465.71,413.65,258.89,79.55,3.62,0.0,0,0,0,0,3532.63
2023-03-08,실측,S5040,819.18,0.0,0.0,0,0,0,0.0,0.72,36.72,146.16,338.4,313.2,318.24,289.44,244.08,335.52,285.12,183.6,61.92,2.16,0.0,0,0,0,0,2555.28
2023-03-08,실측,S5011,827.72,0.0,0.0,0,0,0,0.0,0.0,21.6,105.12,169.92,89.28,169.92,269.28,282.96,234.0,197.28,59.04,32.4,2.16,0.0,0,0,0,0,1632.96
2023-03-08,실측,B1777,853.2,0.0,0.0,0,0,0,0.0,0.0,23.14,109.92,265.4,48.45,29.65,30.37,29.65,373.87,355.07,204.65,95.46,2.17,435.34,458.48,457.04,457.76,161.99,3538.41
2023-03-08,실측,S5039,879.12,0.0,0.0,0,0,0,0.0,0.72,38.88,152.64,356.4,328.32,335.52,304.56,264.24,355.68,318.24,211.68,72.0,2.16,0.0,0,0,0,0,2741.04
2023-03-08,실측,S5046,881.82,0.0,0.0,0,0,0,0.0,0.0,36.88,154.03,189.47,158.37,163.43,223.46,214.78,227.07,155.48,51.34,25.31,2.89,0.0,0,0,0,0,1602.52
2023-03-08,실측,G1065,889.76,0.0,0.0,0,0,0,0.0,0.22,26.9,77.6,164.88,236.98,423.99,411.69,293.75,391.08,324.99,188.74,41.65,1.45,0.0,0,0,0,0,2583.92
2023-03-08,실측,B1732,894.74,0.0,0.0,0,0,0,0.0,0.0,27.79,164.88,309.6,47.38,56.52,81.5,75.82,361.15,308.95,149.26,305.21,446.9,438.12,437.98,302.69,18.58,0,3532.32
2023-03-08,실측,G1023,898.0,0.0,0.0,0,0,0,0.0,0.0,29.38,179.71,329.33,435.74,591.12,445.18,600.26,616.1,500.11,321.55,112.46,6.34,0.0,0,0,0,0,4167.29
2023-03-08,실측,S5003,911.2,0.0,0.0,0,0,0,0.0,0.0,48.38,244.43,411.84,542.8,573.39,562.26,480.76,497.39,395.28,235.03,72.75,4.63,0.0,0,0,0,0,4068.92
2023-03-08,실측,S5023,937.95,0.0,0.0,0,0,0,0.0,0.0,70.79,329.84,639.28,1066.66,1435.41,1378.1,1416.3,1215.94,781.19,78.05,69.97,14.3,0.0,0,0,0,0,8495.83
2023-03-08,실측,B1778,940.8,0.0,0.0,0,0,0,0.0,0.0,26.76,128.0,301.56,52.79,30.37,41.22,136.68,665.31,421.6,259.61,133.06,3.62,431.73,458.48,457.76,457.76,242.26,4248.55
2023-03-08,실측,G1024,947.03,0.0,0.0,0,0,0,0.0,0.0,33.05,196.99,376.13,53.5,146.09,203.76,197.28,559.58,371.02,184.61,332.86,446.76,433.66,434.16,341.57,25.99,0,4336.99
2023-03-08,실측,G1061,949.12,0.0,0.0,0,0,0,0.0,0.0,40.32,182.88,343.44,386.64,554.4,637.92,575.28,454.32,293.76,139.68,96.48,6.48,0.0,0,0,0,0,3711.6
2023-03-08,실측,S5042,950.16,0.0,0.0,0,0,0,0.0,0.0,31.1,73.87,192.31,61.56,54.79,55.87,61.13,60.41,58.9,213.05,603.86,53.78,0.0,0,0,0,0,1520.64
2023-03-08,실측,S5050,952.38,0.0,0.0,0,0,0,0.0,0.0,48.24,197.28,375.84,519.12,668.16,724.32,719.28,645.84,514.8,324.0,110.16,2.16,0.0,0,0,0,0,4849.2
2023-03-08,실측,G1051,956.16,17.28,0.0,0,0,0,0.0,0.0,28.8,170.64,335.52,43.2,19.44,18.0,18.72,18.72,184.32,104.4,35.28,0.72,0.0,529.2,568.08,568.08,479.52,3139.92
2023-03-08,실측,G1054,957.6,0.0,0.0,0,0,0,0.0,0.0,67.98,254.55,445.47,530.8,509.83,464.27,262.51,385.44,212.61,134.51,36.16,0.72,0.0,0,0,0,0,3304.83
2023-03-08,실측,S5001,972.0,0.0,0.0,0,0,0,0.0,0.0,20.76,125.11,291.0,420.81,563.56,563.2,651.49,615.77,510.62,354.06,149.62,8.53,0.0,0,0,0,0,4274.51
2023-03-08,실측,G1062,976.64,0.0,0.0,0,0,0,0.0,0.0,42.48,187.92,361.44,409.68,586.08,670.32,607.68,489.6,310.32,155.52,106.56,6.48,0.0,0,0,0,0,3934.08
2023-03-08,실측,S5013,977.67,0.0,0.0,0,0,0,0.0,0.0,47.52,216.72,394.56,663.12,586.8,622.8,691.92,665.28,494.64,292.32,88.56,4.32,0.0,0,0,0,0,4768.56
2023-03-08,실측,G1055,990.0,244.43,245.15,200.32,23.86,0,0.0,0.0,19.52,80.99,269.74,42.67,19.52,20.25,20.97,538.75,579.25,248.04,67.98,235.03,245.15,245.87,245.15,245.15,245.15,4082.95
2023-03-08,실측,G1031,991.515,0.0,0.0,0,0,0,0.0,0.0,51.84,218.88,348.48,81.36,74.16,83.52,153.36,607.68,519.84,306.72,566.64,564.48,565.2,306,0,0,0,4448.16
2023-03-08,실측,G1028,993.6,0.0,0.0,0,0,0,0.0,0.0,32.4,211.32,394.85,531.14,663.48,676.01,675.5,615.24,470.88,249.62,56.88,3.46,0.0,0,0,0,0,4580.78
2023-03-08,실측,G1027,994.17,0.0,0.0,0,0,0,0.0,0.0,52.56,264.96,487.44,664.56,750.96,766.8,740.88,635.76,467.28,234.72,77.76,3.6,0.0,0,0,0,0,5147.28
2023-03-08,실측,B1789,996.3,0.0,0.0,0,0,0,0.0,0.72,84.24,294.48,491.76,599.04,691.92,460.08,535.68,528.48,380.16,186.48,48.24,4.32,0.0,0,0,0,0,4305.6
2023-03-08,실측,B1791,996.6,0.0,0.0,0,0,0,0.0,0.0,23.86,121.49,317.47,481.62,627.7,646.5,738.34,716.65,603.84,342.05,147.52,3.62,0.0,0,0,0,0,4770.67
2023-03-08,실측,G1029,996.84,0.0,0.0,0,0,0,0.0,0.0,61.92,272.88,438.48,578.16,689.04,723.6,642.96,614.16,453.6,205.2,47.52,3.6,0.0,0,0,0,0,4731.12
2023-03-08,실측,G1067,997.12,0.0,0.0,0,0,0,0.0,0.0,10.94,67.54,198.22,82.51,52.92,42.12,47.16,43.7,43.85,91.08,474.12,538.99,166.75,37.73,0,0,0,1897.63
2023-03-08,실측,G1068,997.12,0.0,0.0,0,0,0,0.0,0.0,16.13,75.24,219.67,80.14,59.54,52.92,67.1,53.28,33.55,95.11,514.87,498.02,151.34,40.9,0,0,0,1957.82
2023-03-08,실측,B1795,997.12,0.0,0.0,0,0,0,0.0,0.0,7.45,83.02,190.34,279.65,111.01,166.18,128.58,47.66,75.43,48.96,9.4,0.0,0.0,0,0,0,0,1147.65
2023-03-08,실측,G1064,997.92,581.42,451.25,26.76,0,0,0.0,0.0,36.88,167.77,345.67,60.75,41.22,41.94,43.39,555.39,493.92,316.02,106.3,3.62,0.0,0,0,545.98,581.42,4399.69
2023-03-08,실측,G1058,998.4,0.0,0.0,0,0,0,0.0,0.0,38.33,179.34,342.78,389.78,548.88,634.21,575.63,463.54,297.94,138.85,94.73,7.23,0.0,0,0,0,0,3711.25
2023-03-08,실측,G1057,998.4,0.0,0.0,0,0,0,0.0,0.0,38.33,172.11,344.95,400.63,574.19,672.54,613.96,509.83,337.72,168.5,121.49,7.96,0.0,0,0,0,0,3962.18
2023-03-08,실측,G1056,998.4,0.0,0.0,0,0,0,0.0,0.0,41.22,181.51,356.52,408.58,584.31,680.49,621.19,501.15,330.48,162.71,118.6,8.68,0.0,0,0,0,0,3995.45
2023-03-08,실측,B1743,998.4,646.2,416.52,81.58,4.25,0,0.0,0.0,38.74,168.62,369.94,65.74,87.62,108.72,82.66,383.47,522.36,238.03,66.82,1.15,0.0,0,19.37,646.63,623.02,4571.42
2023-03-08,실측,B1793,998.64,0.0,0.0,0,0,0,0.0,0.0,33.99,137.4,290.71,432.45,564.79,628.42,653.74,589.37,449.08,258.17,51.34,0.72,0.0,0,0,0,0,4090.18
2023-03-08,실측,G1052,999.0,0.0,0.0,0,0,0,0.0,0.0,44.64,217.44,378.72,291.6,371.52,253.44,366.48,360.0,275.04,176.4,36.0,0.0,0.0,0,0,0,0,2771.28
2023-03-08,실측,G1050,999.0,0.0,0.0,0,0,0,0.0,0.0,12.24,87.12,219.6,426.96,591.12,660.96,512.64,530.64,485.28,286.56,41.04,0.72,0.0,0,0,0,0,3854.88
2023-03-08,실측,S5048,999.0,0.0,0.0,0,0,0,0.0,0.0,45.36,192.24,375.84,527.76,685.44,749.52,750.24,678.24,545.76,348.48,123.12,2.88,0.0,0,0,0,0,5024.88
2023-03-08,실측,S5049,999.0,0.0,0.0,0,0,0,0.0,0.0,42.48,193.68,381.6,537.12,696.96,760.32,762.48,691.2,556.56,356.4,123.12,2.88,0.0,0,0,0,0,5104.8
2023-03-08,실측,G1033,999.08,0.0,0.0,0,0,0,0.0,0.0,33.12,142.56,300.96,266.4,342.72,385.2,380.88,565.92,509.76,325.44,90.72,221.76,220.32,221.76,222.48,181.44,0,4411.44
2023-03-08,실측,S5012,999.99,0.0,0.0,0,0,0,0.0,0.0,24.48,113.04,182.88,92.88,187.92,282.96,301.68,243.36,208.08,62.64,34.56,2.16,0.0,0,0,0,0,1736.64
2023-03-08,실측,S5035,1200.0,24.0,0.0,32,51,71,64.0,0.0,80.04,248.88,453.84,609.36,787.48,802.16,816.64,782.28,726.78,623.66,199.93,241.67,37.0,491,180,49,32,7403.72
2023-03-08,실측,B1776,1200.0,0.0,0.0,0,0,0,0.0,0.29,20.93,158.5,365.66,451.39,644.45,763.2,766.85,721.92,588.48,222.91,152.35,20.45,0.0,0,0,0,0,4877.38
2023-03-08,실측,S5031,1301.0,0.0,0.0,0,0,0,0.0,0.0,34.96,191.6,491.03,707.59,995.05,933.36,311.46,224.87,489.68,163.03,146.76,4.96,0.0,0,0,0,0,4694.34
2023-03-08,실측,B1784,1499.4,0.0,0.0,0,0,0,0.0,0.0,44.4,308.4,585.6,76.8,114.0,182.4,162.0,522.0,536.4,415.2,558.0,752.4,732.0,733.2,732,482.4,36,6973.2
2023-03-08,실측,B1785,1600.62,0.0,0.0,0,0,0,0.0,0.0,58.8,336.0,624.0,30.0,30.0,42.0,33.6,470.4,708.0,512.4,636.0,922.8,906.0,907.2,906,448.8,24,7596.0
2023-03-08,실측,B1727,1642.5,0.0,0.0,0,0,0,0.0,0.0,76.8,367.2,610.8,816.0,1166.4,1281.6,1208.4,1020.0,885.6,578.4,243.6,16.8,0.0,0,0,0,0,8271.6
2023-03-08,실측,B1794,1807.92,0.0,0.0,0,0,0,0.0,0.0,47.01,276.61,632.76,914.8,1039.54,1050.39,862.37,929.26,737.62,395.93,95.82,3.62,0.0,0,0,0,0,6985.71
2023-03-08,실측,B1728,2082.08,0.0,0.0,0,0,0,0.0,0.0,46.8,214.2,511.2,122.4,61.2,63.0,64.8,63.0,187.2,748.8,750.6,1245.6,1240.2,1242,1242,759.6,16.2,8578.8
2023-03-08,실측,S5037,2219.0,0.0,0.0,0,0,0,0.0,0.0,112.32,572.4,926.16,166.8,129.84,121.92,147.36,1287.84,1185.6,777.84,1354.32,1385.28,1383.6,734.64,0,0,0,10285.92
2023-03-08,실측,B1783,2744.56,0.0,0.0,0,0,0,0.0,0.0,84.0,432.0,962.4,196.8,151.2,242.4,235.2,208.8,1034.4,806.4,876.0,1562.4,1550.4,1552.8,1550.4,986.4,9.6,12441.6
2023-03-08,실측,B1733,2838.6,0.0,0.0,0,0,0,0.0,0.0,115.68,625.92,1137.36,165.84,460.32,641.04,620.88,1403.28,1122.48,568.08,987.84,1331.76,1293.6,1293.36,1141.2,184.8,0,13093.44
2023-03-08,실측,S5034,2900.0,0.0,0.0,0,0,0,0.0,1.95,186.94,1020.12,2291.83,2201.16,2682.43,2999.66,3147.52,4010.97,3161.36,835.75,1773.47,1588.53,1557.44,640.24,0,0,0,28099.37
2023-03-08,실측,B1729,2919.525,0.0,0.0,0,0,0,0.0,0.0,76.32,543.36,1034.4,174.72,197.52,304.56,320.4,1548.24,1040.64,513.6,980.4,1498.8,1464.0,1463.52,770.64,9.6,0,11940.72
2023-03-08,실측,B1731,2956.875,0.0,0.0,0,0,0,0.0,0.0,111.36,600.0,1090.32,141.6,219.84,304.56,284.88,1435.92,1075.92,508.32,1037.28,1498.8,1469.52,1469.28,887.52,74.16,0,12209.28
2023-03-08,실측,B1782,2970.24,0.0,0.0,0,0,0,0.0,0.0,100.8,499.2,1072.8,194.4,141.6,271.2,218.4,204.0,1164.0,811.2,950.4,1677.6,1663.2,1663.2,1660.8,998.4,9.6,13300.8
2023-03-08,실측,B1792,2992.5,0.0,0.0,0,0,0,0.0,0.0,103.65,653.25,1308.92,1489.71,2097.16,2516.59,2258.66,2229.74,1853.7,1185.98,438.72,24.11,0.0,0,0,0,0,16160.17
2023-03-08,실측,S5045,2995.2,12.0,0.0,0,0,0,0.0,0.0,64.8,367.2,854.4,240.0,189.6,607.2,669.6,316.8,916.8,696.0,204.0,4.8,0.0,1420.8,1540.8,1543.2,580.8,10228.8
2023-03-08,실측,B1736,2995.2,0.0,0.0,0,0,0,0.0,0.0,62.4,273.6,732.0,1176.0,1476.0,1968.0,1922.4,1920.0,1708.8,1286.4,616.8,26.4,0.0,0,0,0,0,13168.8
2023-03-08,실측,S5036,2997.0,0.0,0.0,0,0,0,0.0,0.0,103.65,749.67,1195.62,202.48,139.81,139.81,142.22,626.74,1723.53,1087.15,1983.86,1723.53,1713.88,1713.88,1260.71,0,0,14506.55
2023-03-08,실측,S5044,2997.0,0.0,0.0,0,0,0,0.0,0.0,110.88,754.5,1198.03,202.48,142.22,137.4,147.04,621.92,1730.76,1094.38,1653.62,1716.3,1711.47,1713.88,1600.59,139.81,0,14675.29
2023-03-08,실측,B1735,5587.56,0.0,0.0,0,0,0,0.0,0.0,199.2,1170.24,2173.92,374.88,456.0,714.72,780.96,3335.52,2129.28,1100.64,1956.48,3019.68,2954.4,2942.88,1420.32,72,0,24801.12
2023-03-09,실측,B1739,98.825,0.0,0.0,0,0,0,0.0,0.0,0.68,2.92,17.88,10.04,7.0,6.8,6.76,20.8,52.56,33.72,11.8,44.12,50.12,50.16,50.2,16.32,0,381.88
2023-03-09,실측,B1737,99.125,0.0,0.0,0,0,0,0.0,0.0,0.72,3.84,14.56,8.0,5.64,5.64,5.68,24.96,53.88,31.48,11.0,40.12,49.92,49.92,49.96,17,0,372.32
2023-03-09,실측,B1742,99.125,0.0,0.0,0,0,0,0.0,0.0,0.72,4.16,15.76,8.96,7.84,7.76,7.76,7.84,52.28,32.64,11.88,43.52,49.84,49.84,49.88,32.4,0,383.08
2023-03-09,실측,B1740,99.13,0.0,0.0,0,0,0,0.0,0.0,0.76,4.12,15.92,11.44,7.4,7.32,7.36,7.4,39.0,32.04,11.32,34.76,50.24,50.24,50.24,50.24,0.4,380.2
2023-03-09,실측,B1738,99.13,0.0,0.0,0,0,0,0.0,0.0,0.48,3.52,14.24,7.24,5.36,5.28,5.28,18.44,55.76,33.24,12.4,40.88,50.16,50.24,50.2,19.4,0,372.12
2023-03-09,실측,B1741,99.13,0.0,0.0,0,0,0,0.0,0.0,0.56,3.88,15.52,12.24,7.72,7.68,7.72,7.76,42.64,33.6,12.72,30.36,49.84,49.84,49.84,49.84,0.24,382.0
2023-03-09,실측,B1788,99.645,0.0,0.0,0,0,0,0.0,0.0,0.84,4.36,16.64,10.36,6.92,6.68,6.76,6.72,49.04,32.52,11.12,39.12,50.76,50.76,50.76,41.48,0,384.84
